time,x,y,z,yaw,pitch,roll
0,76.0807,2.05866,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.02,75.7231,2.05468,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.04,75.3655,2.05071,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.06,75.0079,2.04673,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.08,74.6503,2.04276,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.1,74.2927,2.03879,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.12,73.935,2.03481,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.14,73.5774,2.03084,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.16,73.2198,2.02686,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.18,72.8622,2.02289,2.98023e-08,3.15271,-2.26085e-23,9.90165e-23
0.2,72.5046,2.01891,2.98023e-08,3.15271,-1.65426e-23,-1.83863e-25
0.22,72.147,2.01494,2.98023e-08,3.15271,1.92552e-25,1.31532e-22
0.24,71.7894,2.01096,2.98023e-08,3.15271,4.96278e-24,5.51588e-26
0.26,71.4318,2.00699,2.98023e-08,3.15271,1.25354e-23,6.30089e-23
0.28,71.0742,2.00301,2.98023e-08,3.15271,6.38771e-24,-1.2815e-22
0.3,70.7166,1.99904,2.98023e-08,3.15271,2.00988e-23,1.2679e-22
0.32,70.359,1.99506,9.89223e-16,3.15271,-2.62728e-08,-7.58412e-15
0.34,70.0013,1.99109,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
0.36,69.6437,1.98712,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
0.38,69.2861,1.98314,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
0.4,68.9285,1.97917,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
0.42,68.5709,1.97519,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
0.44,68.2133,1.97122,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
0.46,67.8557,1.96724,5.97358e-10,3.15271,-4.50175e-14,-2.19675e-08
0.48,67.4981,1.96327,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.5,67.1405,1.95929,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.52,66.7829,1.95532,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.54,66.4252,1.95134,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.56,66.0676,1.94737,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.58,65.71,1.94339,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.6,65.3524,1.93942,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
0.62,64.9948,1.93544,-7.8986e-09,3.15271,1.31364e-08,1.64756e-08
0.64,64.6372,1.93147,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
0.66,64.2796,1.9275,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
0.68,63.922,1.92352,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
0.7,63.5644,1.91955,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
0.72,63.2068,1.91557,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
0.74,62.8491,1.9116,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
0.76,62.4915,1.90762,2.25011e-08,3.15271,1.31364e-08,-5.49187e-09
0.78,62.1339,1.90365,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.8,61.7763,1.89967,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.82,61.4187,1.8957,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.84,61.0611,1.89172,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.86,60.7035,1.88775,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.88,60.3459,1.88377,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.9,59.9883,1.8798,7.30124e-09,3.15271,1.31364e-08,5.49188e-09
0.92,59.6307,1.87582,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.94,59.273,1.87185,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.96,58.9154,1.86788,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
0.98,58.5578,1.8639,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
1,58.2002,1.85993,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
1.02,57.8426,1.85595,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
1.04,57.485,1.85198,2.22024e-08,3.15271,1.31364e-08,5.49187e-09
1.06,57.1274,1.848,2.25011e-08,3.15271,-1.31364e-08,-5.49188e-09
1.08,56.7698,1.84403,2.98023e-08,3.15271,1.26733e-23,5.0602e-23
1.1,56.4122,1.84005,2.98023e-08,3.15271,1.69103e-24,-3.29013e-24
1.12,56.0546,1.83608,2.98023e-08,3.15271,4.65021e-24,2.81776e-23
1.14,55.6969,1.8321,2.98023e-08,3.15271,-1.24072e-23,7.4313e-23
1.16,55.3393,1.82813,2.98023e-08,3.15271,-3.17067e-23,2.44645e-23
1.18,54.9817,1.82415,2.98023e-08,3.15271,9.66815e-24,2.32699e-23
1.2,54.6241,1.82018,2.98023e-08,3.15271,-8.25291e-24,-1.74619e-24
1.22,54.2665,1.81621,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.24,53.9089,1.81223,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.26,53.5513,1.80826,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.28,53.1937,1.80428,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.3,52.8361,1.80031,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.32,52.4785,1.79633,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.34,52.1208,1.79236,1.51998e-08,3.15271,-2.62728e-08,-1.09838e-08
1.36,51.7632,1.78838,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.38,51.4056,1.78441,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.4,51.048,1.78043,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.42,50.6904,1.77646,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.44,50.3328,1.77248,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.46,49.9752,1.76851,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.48,49.6176,1.76453,-1.46025e-08,3.15271,-2.62728e-08,-1.09837e-08
1.5,49.26,1.76056,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.52,48.9024,1.75659,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.54,48.5447,1.75261,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.56,48.1871,1.74864,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.58,47.8295,1.74466,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.6,47.4719,1.74069,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.62,47.1143,1.73671,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.64,46.7567,1.73274,-1.51998e-08,3.15271,2.25087e-14,1.09838e-08
1.66,46.3991,1.72876,0,3.15271,-0,-0
1.68,46.0415,1.72479,0,3.15271,-0,-0
1.7,45.6839,1.72081,0,3.15271,-0,-0
1.72,45.3263,1.71684,0,3.15271,-0,-0
1.74,44.9686,1.71286,0,3.15271,-0,-0
1.76,44.611,1.70889,0,3.15271,-0,-0
1.78,44.2534,1.70491,0,3.15271,-0,-0
1.8,43.8958,1.70094,0,3.15271,-0,-0
1.82,43.5382,1.69697,0,3.15271,-0,-0
1.84,43.1806,1.69299,0,3.15271,-0,-0
1.86,42.823,1.68902,0,3.15271,-0,-0
1.88,42.4654,1.68504,0,3.15271,-0,-0
1.9,42.1078,1.68107,0,3.15271,-0,-0
1.92,41.7502,1.67709,0,3.15271,-0,-0
1.94,41.3925,1.67312,0,3.15271,-0,-0
1.96,41.0349,1.66914,0,3.15271,-0,-0
1.98,40.6773,1.66517,0,3.15271,-0,-0
2,40.3197,1.66119,0,3.15271,-0,-0
2.02,39.9621,1.65722,0,3.15271,-0,-0
2.04,39.6045,1.65324,0,3.15271,-0,-0
2.06,39.2469,1.64927,0,3.15271,-0,-0
2.08,38.8893,1.64529,0,3.15271,-0,-0
2.1,38.5317,1.64132,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.12,38.1741,1.63735,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.14,37.8164,1.63337,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.16,37.4588,1.6294,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.18,37.1012,1.62542,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.2,36.7436,1.62145,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.22,36.386,1.61747,-7.30124e-09,3.15271,1.31364e-08,-5.49187e-09
2.24,36.0284,1.6135,-1.46025e-08,3.15271,-2.25087e-14,-1.09838e-08
2.26,35.6708,1.60952,-2.22024e-08,3.15271,1.31364e-08,-5.49188e-09
2.28,35.3132,1.60555,-2.22024e-08,3.15271,1.31364e-08,-5.49188e-09
2.3,34.9556,1.60157,-2.22024e-08,3.15271,1.31364e-08,-5.49188e-09
2.32,34.598,1.5976,-2.22024e-08,3.15271,1.31364e-08,-5.49188e-09
2.34,34.2404,1.59362,-2.22024e-08,3.15271,1.31364e-08,-5.49188e-09
2.36,33.8827,1.58965,-2.22024e-08,3.15271,1.31364e-08,-5.49188e-09
2.38,33.5251,1.58568,7.00256e-09,3.15271,1.31364e-08,1.64756e-08
2.4,33.1675,1.5817,-2.98023e-08,3.15271,-2.4345e-23,-4.24594e-23
2.42,32.8099,1.57773,-2.98023e-08,3.15271,3.65786e-24,-3.13941e-23
2.44,32.4523,1.57375,-2.98023e-08,3.15271,-1.12672e-23,-2.82511e-23
2.46,32.0947,1.56978,-2.98023e-08,3.15271,1.53848e-23,-4.44995e-23
2.48,31.7371,1.5658,-2.98023e-08,3.15271,2.1323e-24,-4.29923e-23
2.5,31.3795,1.56183,-2.98023e-08,3.15271,-9.08029e-24,7.26955e-23
2.52,31.0219,1.55785,-2.98023e-08,3.15271,1.53664e-23,-4.28453e-23
2.54,30.6643,1.55388,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.56,30.3066,1.5499,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.58,29.949,1.54593,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.6,29.5914,1.54195,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.62,29.2338,1.53798,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.64,28.8762,1.534,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.66,28.5186,1.53003,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.68,28.161,1.52606,-2.25011e-08,3.15271,-1.31364e-08,5.49187e-09
2.7,27.8034,1.52208,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.72,27.4458,1.51811,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.74,27.0882,1.51413,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.76,26.7305,1.51016,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.78,26.3729,1.50618,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.8,26.0153,1.50221,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.82,25.6577,1.49823,-7.59992e-09,3.15271,-1.31364e-08,5.49188e-09
2.84,25.3001,1.49426,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.86,24.9425,1.49028,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.88,24.5849,1.48631,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.9,24.2273,1.48233,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.92,23.8697,1.47836,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.94,23.5121,1.47438,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.96,23.1544,1.47041,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
2.98,22.7968,1.46644,1.46025e-08,3.15271,2.25087e-14,1.09838e-08
3,22.4392,1.46246,2.98023e-08,3.15271,1.82796e-23,-7.24192e-24
3.02,22.0816,1.45849,2.98023e-08,3.15271,3.63028e-24,-2.89128e-23
3.04,21.724,1.45451,2.98023e-08,3.15271,-6.16657e-24,-4.06029e-23
3.06,21.3664,1.45054,2.98023e-08,3.15271,1.19016e-23,-2.88208e-23
3.08,21.0088,1.44656,2.98023e-08,3.15271,-2.99595e-24,-2.81592e-23
3.1,20.6512,1.44259,2.98023e-08,3.15271,5.16503e-24,-1.81417e-23
3.12,20.2936,1.43861,2.98023e-08,3.15271,-4.65021e-24,-2.81776e-23
3.14,19.936,1.43464,2.98023e-08,3.15271,-3.10627e-24,-1.82336e-23
3.16,19.5783,1.43066,2.98023e-08,3.15271,-4.56747e-24,-3.56217e-23
3.18,19.2207,1.42669,2.98023e-08,3.15271,-1.47959e-24,-1.57338e-23
3.2,18.8631,1.42271,2.98023e-08,3.15271,2.04956e-24,-3.55482e-23
3.22,18.5055,1.41874,2.98023e-08,3.15271,2.02249e-25,-1.81968e-23
3.24,18.1479,1.41477,2.98023e-08,3.15271,-1.26815e-24,-3.47578e-23
3.26,17.7903,1.41079,2.98023e-08,3.15271,5.42243e-24,-4.13013e-23
3.28,17.4327,1.40682,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
3.3,17.0751,1.40284,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
3.32,16.7175,1.39887,2.25011e-08,3.15271,1.31364e-08,-5.49187e-09
3.34,16.3599,1.39489,2.25011e-08,3.15271,1.31364e-08,-5.49187e-09
3.36,16.0022,1.39092,2.98023e-08,3.15271,-1.46493e-23,-2.16708e-23
3.38,15.6446,1.38694,2.98023e-08,3.15271,3.31587e-23,-6.24931e-24
3.4,15.287,1.38297,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
3.42,14.9294,1.37899,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
3.44,14.5718,1.37502,0,3.15271,-0,-0
3.46,14.2142,1.37104,0,3.15271,-0,-0
3.48,13.8566,1.36707,1.49012e-08,3.15271,-1.52879e-20,-9.89271e-15
3.5,13.499,1.36309,7.59992e-09,3.15271,1.31364e-08,-5.49188e-09
3.52,13.1414,1.35912,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
3.54,12.7838,1.35515,1.51998e-08,3.15271,-2.25087e-14,-1.09838e-08
3.56,12.4261,1.35117,0,3.15271,-0,-0
3.58,12.0685,1.3472,0,3.15271,-0,-0
3.6,11.7109,1.34322,0,3.15271,-0,-0
3.62,11.3533,1.33925,7.30124e-09,3.15271,-1.31364e-08,5.49187e-09
3.64,10.9957,1.33527,7.30124e-09,3.15271,-1.31364e-08,5.49187e-09
3.66,10.6381,1.3313,7.30124e-09,3.15271,-1.31364e-08,5.49187e-09
3.68,10.2805,1.3287,7.30124e-09,3.15209,-1.31364e-08,5.49187e-09
3.7,9.92285,1.32631,7.30124e-09,3.15137,-1.31364e-08,5.49187e-09
3.72,9.56523,1.32393,1.46025e-08,3.15065,2.25087e-14,1.09838e-08
3.74,9.2076,1.32155,0,3.14993,-0,-0
3.76,8.84998,1.31917,7.59992e-09,3.14922,-1.31364e-08,-5.49187e-09
3.78,8.49235,1.31678,1.46025e-08,3.1485,2.25087e-14,1.09838e-08
3.8,8.13473,1.3144,0,3.14778,-0,-0
3.82,7.77711,1.31202,0,3.14706,-0,-0
3.84,7.41948,1.30963,1.51998e-08,3.14635,-2.25087e-14,-1.09838e-08
3.86,7.06186,1.30725,-7.59992e-09,3.14563,1.31364e-08,5.49187e-09
3.88,6.70423,1.30487,0,3.14491,-0,-0
3.9,6.34661,1.30249,0,3.14419,-0,-0
3.92,5.98898,1.30156,0,3.14358,-0,-0
3.94,5.63135,1.30236,0,3.14311,-0,-0
3.96,5.27372,1.30315,0,3.14263,-0,-0
3.98,4.91609,1.30395,0,3.14215,-0,-0
4,4.55846,1.30475,0,3.14167,-0,-0
4.02,4.20083,1.30554,0,3.14119,-0,0
4.04,3.8432,1.30634,0,3.14072,-0,0
4.06,3.48557,1.30713,0,3.14024,-0,0
4.08,3.12793,1.30793,0,3.13976,-0,0
4.1,2.7703,1.30873,0,3.13928,-0,0
4.12,2.41267,1.30952,0,3.1388,-0,0
4.14,2.05504,1.31032,0,3.13832,-0,0
4.16,1.69741,1.31127,0,3.13785,-0,0
4.18,1.33979,1.31365,0,3.13736,-0,0
4.2,0.982163,1.31603,0,3.13688,-0,0
4.22,0.624538,1.31842,0,3.1364,-0,0
4.24,0.266914,1.3208,-7.30124e-09,3.13592,-1.31364e-08,-5.49188e-09
4.26,-0.0907096,1.32318,0,3.13544,-0,0
4.28,-0.448334,1.32556,0,3.13496,-0,0
4.3,-0.805958,1.32795,-7.30124e-09,3.135,1.31364e-08,-5.49187e-09
4.32,-1.16358,1.33033,0,3.13507,-0,0
4.34,-1.52121,1.33271,0,3.13514,-0,0
4.36,-1.87883,1.33509,0,3.13521,-0,0
4.38,-2.23645,1.33748,0,3.13528,-0,0
4.4,-2.59408,1.33986,0,3.13535,-0,0
4.42,-2.9517,1.34224,0,3.13542,-0,0
4.44,-3.30933,1.34462,0,3.13549,-0,0
4.46,-3.66695,1.34701,0,3.13556,-0,0
4.48,-4.02457,1.34939,0,3.13563,-0,0
4.5,-4.3822,1.35177,0,3.13571,-0,0
4.52,-4.73982,1.35415,0,3.13578,-0,0
4.54,-5.09745,1.35654,0,3.13585,-0,0
4.56,-5.45507,1.3589,0,3.13593,-0,0
4.58,-5.8127,1.36054,0,3.13633,-0,0
4.6,-6.17033,1.36218,0,3.13673,-0,0
4.62,-6.52796,1.36381,1.46025e-08,3.13713,2.25087e-14,1.09838e-08
4.64,-6.88558,1.36545,0,3.13753,-0,0
4.66,-7.24321,1.36709,-1.46025e-08,3.13793,-2.25087e-14,-1.09838e-08
4.68,-7.60084,1.36852,0,3.13837,-0,0
4.7,-7.95847,1.36896,-7.30124e-09,3.13903,-1.31364e-08,-5.49188e-09
4.72,-8.3161,1.36941,9.89223e-16,3.13969,-2.62728e-08,-7.58412e-15
4.74,-8.67374,1.36986,0,3.14034,-0,0
4.76,-9.03137,1.37,-7.8986e-09,3.14065,-1.31363e-08,1.64756e-08
4.78,-9.389,1.37,2.98023e-08,3.14078,1.9855e-23,3.2926e-24
4.8,-9.74663,1.37,0,3.14091,-0,0
4.82,-10.1043,1.37,-7.59992e-09,3.14105,-1.31364e-08,5.49188e-09
4.84,-10.4619,1.37,7.59992e-09,3.14118,-1.31364e-08,-5.49187e-09
4.86,-10.8195,1.37,7.59992e-09,3.14132,1.31364e-08,-5.49188e-09
4.88,-11.1772,1.37,7.59992e-09,3.14145,-1.31364e-08,-5.49187e-09
4.9,-11.5348,1.37,0,3.14159,-0,0
4.92,-11.8924,1.37,7.59992e-09,3.14159,-1.31364e-08,-5.49187e-09
4.94,-12.2501,1.37,7.59992e-09,3.14159,-1.31364e-08,-5.49187e-09
4.96,-12.6077,1.37,7.30124e-09,3.14159,-1.31364e-08,5.49187e-09
4.98,-12.9653,1.37,7.30124e-09,3.14159,1.31364e-08,5.49188e-09
5,-13.323,1.37,0,3.14159,-0,-0
5.02,-13.6806,1.37,0,3.14159,-0,-0
5.04,-14.0382,1.37,0,3.14159,-0,-0
5.06,-14.3958,1.37,7.30124e-09,3.14159,-1.31364e-08,5.49187e-09
5.08,-14.7535,1.37,1.49012e-08,3.14159,-2.62728e-08,2.30859e-15
5.1,-15.1111,1.37,2.22024e-08,3.14159,-1.31364e-08,5.49188e-09
5.12,-15.4687,1.37,2.22024e-08,3.14159,-1.31364e-08,5.49188e-09
5.14,-15.8264,1.37,7.59992e-09,3.14159,1.31364e-08,-5.49188e-09
5.16,-16.184,1.37,0,3.14159,-0,-0
5.18,-16.5416,1.37,0,3.14159,-0,-0
5.2,-16.8993,1.37,0,3.14159,-0,-0
5.22,-17.2569,1.37,7.59992e-09,3.14159,-1.31364e-08,-5.49187e-09
5.24,-17.6145,1.37,7.59992e-09,3.14159,-1.31364e-08,-5.49187e-09
5.26,-17.9722,1.37,1.51998e-08,3.14159,-2.25087e-14,-1.09838e-08
5.28,-18.3298,1.37,1.51998e-08,3.14159,-2.25087e-14,-1.09838e-08
5.3,-18.6874,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.32,-19.0451,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.34,-19.4027,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.36,-19.7603,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.38,-20.118,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.4,-20.4756,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.42,-20.8332,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
5.44,-21.1909,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.46,-21.5485,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.48,-21.9061,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.5,-22.2638,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.52,-22.6214,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.54,-22.979,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
5.56,-23.3366,1.37,-1.49012e-08,3.14159,2.62728e-08,-2.30859e-15
5.58,-23.6943,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.6,-24.0519,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.62,-24.4095,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.64,-24.7672,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.66,-25.1248,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.68,-25.4824,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.7,-25.8401,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
5.72,-26.1977,1.37,0,3.14159,-0,-0
5.74,-26.5553,1.37,0,3.14159,-0,-0
5.76,-26.913,1.37,0,3.14159,-0,-0
5.78,-27.2706,1.37,0,3.14159,-0,-0
5.8,-27.6282,1.37,0,3.14159,-0,-0
5.82,-27.9859,1.37,0,3.14159,-0,-0
5.84,-28.3435,1.37,0,3.14159,-0,-0
5.86,-28.7011,1.37,0,3.14159,-0,-0
5.88,-29.0588,1.37,0,3.14159,-0,-0
5.9,-29.4164,1.37,0,3.14159,-0,-0
5.92,-29.774,1.37,0,3.14159,-0,-0
5.94,-30.1317,1.37,0,3.14159,-0,-0
5.96,-30.4893,1.37,0,3.14159,-0,-0
5.98,-30.8469,1.37,0,3.14159,-0,-0
6,-31.2046,1.37,0,3.14159,-0,-0
6.02,-31.5622,1.37,0,3.14159,-0,-0
6.04,-31.9198,1.37,0,3.14159,-0,-0
6.06,-32.2774,1.37,0,3.14159,-0,-0
6.08,-32.6351,1.37,0,3.14159,-0,-0
6.1,-32.9927,1.37,0,3.14159,-0,-0
6.12,-33.3503,1.37,0,3.14159,-0,-0
6.14,-33.708,1.37,0,3.14159,-0,-0
6.16,-34.0656,1.37,0,3.14159,-0,-0
6.18,-34.4232,1.37,0,3.14159,-0,-0
6.2,-34.7809,1.37,0,3.14159,-0,-0
6.22,-35.1385,1.37,0,3.14159,-0,-0
6.24,-35.4961,1.37,0,3.14159,-0,-0
6.26,-35.8538,1.37,0,3.14159,-0,-0
6.28,-36.2114,1.37,0,3.14159,-0,-0
6.3,-36.569,1.37,0,3.14159,-0,-0
6.32,-36.9267,1.37,0,3.14159,-0,-0
6.34,-37.2843,1.37,0,3.14159,-0,-0
6.36,-37.6419,1.37,0,3.14159,-0,-0
6.38,-37.9996,1.37,0,3.14159,-0,-0
6.4,-38.3572,1.37,0,3.14159,-0,-0
6.42,-38.7148,1.37,0,3.14159,-0,-0
6.44,-39.0725,1.37,0,3.14159,-0,-0
6.46,-39.4301,1.37,0,3.14159,-0,-0
6.48,-39.7877,1.37,0,3.14159,-0,-0
6.5,-40.1454,1.37,0,3.14159,-0,-0
6.52,-40.503,1.37,0,3.14159,-0,-0
6.54,-40.8606,1.37,0,3.14159,-0,-0
6.56,-41.2182,1.37,0,3.14159,-0,-0
6.58,-41.5759,1.37,0,3.14159,-0,-0
6.6,-41.9335,1.37,0,3.14159,-0,-0
6.62,-42.2911,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.64,-42.6488,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.66,-43.0064,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.68,-43.364,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.7,-43.7217,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.72,-44.0793,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.74,-44.4369,1.37,-7.30124e-09,3.14159,1.31364e-08,-5.49187e-09
6.76,-44.7946,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.78,-45.1522,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.8,-45.5098,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.82,-45.8675,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.84,-46.2251,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.86,-46.5827,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.88,-46.9404,1.37,-2.22024e-08,3.14159,1.31364e-08,-5.49188e-09
6.9,-47.298,1.37,-7.59992e-09,3.14159,1.31364e-08,5.49187e-09
6.92,-47.6556,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.94,-48.0133,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.96,-48.3709,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
6.98,-48.7285,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
7,-49.0862,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
7.02,-49.4438,1.37,-1.51998e-08,3.14159,2.25087e-14,1.09838e-08
7.04,-49.8014,1.37,-7.59992e-09,3.14159,1.31364e-08,5.49187e-09
7.06,-50.159,1.37,0,3.14159,-0,-0
7.08,-50.5167,1.37,0,3.14159,-0,-0
7.1,-50.8743,1.37,0,3.14159,-0,-0
7.12,-51.2319,1.37,0,3.14159,-0,-0
7.14,-51.5896,1.37,0,3.14159,-0,-0
7.16,-51.9472,1.37,0,3.14159,-0,-0
7.18,-52.3048,1.37,0,3.14159,-0,-0
7.2,-52.6625,1.37,0,3.14159,-0,-0
7.22,-53.0201,1.37,0,3.14159,-0,-0
7.24,-53.3777,1.37,0,3.14159,-0,-0
7.26,-53.7354,1.37,0,3.14159,-0,-0
7.28,-54.093,1.37,0,3.14159,-0,-0
7.3,-54.4506,1.37,0,3.14159,-0,-0
7.32,-54.8083,1.37,0,3.14159,-0,-0
7.34,-55.1659,1.37,0,3.14159,-0,-0
7.36,-55.5235,1.37,0,3.14159,-0,-0
7.38,-55.8812,1.37,0,3.14159,-0,-0
