time,x,y,z,yaw,pitch,roll
2.08,53.6889,2.58947,2.25011e-08,3.13904,1.31364e-08,-5.49187e-09
2.1,53.4889,2.58998,2.25011e-08,3.13904,1.31364e-08,-5.49187e-09
2.12,53.2889,2.59049,2.25011e-08,3.13904,1.31364e-08,-5.49187e-09
2.14,53.0889,2.591,1.51998e-08,3.13904,-2.25087e-14,-1.09838e-08
2.16,52.8889,2.59151,1.51998e-08,3.13904,-2.25087e-14,-1.09838e-08
2.18,52.6889,2.59202,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.2,52.4889,2.59253,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.22,52.2889,2.59304,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.24,52.0889,2.59355,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.26,51.8889,2.59406,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.28,51.6889,2.59457,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.3,51.4889,2.59508,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.32,51.2889,2.59559,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.34,51.0889,2.5961,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.36,50.8889,2.59661,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.38,50.6889,2.59712,2.22024e-08,3.13904,1.31364e-08,5.49187e-09
2.4,50.4889,2.59763,7.59992e-09,3.13904,1.31364e-08,-5.49188e-09
2.42,50.2889,2.59814,0,3.13904,-0,0
