time,x,y,z,yaw,pitch,roll
6.74,-52.5887,1.37,0,3.14159,-0,0
6.76,-52.9463,1.37,0,3.14159,-0,0
6.78,-53.304,1.37,0,3.14159,-0,0
6.8,-53.6616,1.37,0,3.14159,-0,0
6.82,-54.0192,1.37,0,3.14159,-0,0
6.84,-54.3769,1.37,0,3.14159,-0,0
6.86,-54.7345,1.37,0,3.14159,-0,0
6.88,-55.0921,1.37,0,3.14159,-0,0
6.9,-55.4498,1.37,0,3.14159,-0,0
6.92,-55.8074,1.37,0,3.14159,-0,0
6.94,-56.165,1.37,0,3.14159,-0,0
6.96,-56.5226,1.37,0,3.14159,-0,0
6.98,-56.8803,1.37,0,3.14159,-0,-0
7,-57.2379,1.37,0,3.14159,-0,-0
7.02,-57.5955,1.37,0,3.14159,-0,-0
7.04,-57.9532,1.37,0,3.14159,-0,-0
7.06,-58.3108,1.37,0,3.14159,-0,-0
7.08,-58.6684,1.37,0,3.14159,-0,-0
7.1,-59.0261,1.37,0,3.14159,-0,-0
7.12,-59.3837,1.37,0,3.14159,-0,-0
7.14,-59.7413,1.37,0,3.14159,-0,-0
7.16,-60.099,1.37,0,3.14159,-0,-0
7.18,-60.4566,1.37,0,3.14159,-0,-0
7.2,-60.8142,1.37,0,3.14159,-0,-0
7.22,-61.1719,1.37,0,3.14159,-0,-0
