time,x,y,z,yaw,pitch,roll
2.2,9.68916,1.32307,0,3.15114,-0,-0
2.22,9.33154,1.32002,0,3.15052,-0,-0
2.24,8.97392,1.31697,0,3.1499,-0,-0
2.26,8.6163,1.31392,0,3.14928,-0,-0
2.28,8.25869,1.31087,7.59992e-09,3.14866,-1.31364e-08,-5.49187e-09
2.3,7.90106,1.30833,7.59992e-09,3.14786,-1.31364e-08,-5.49187e-09
2.32,7.54343,1.30687,1.51998e-08,3.14666,-2.25087e-14,-1.09838e-08
2.34,7.18581,1.30541,7.59992e-09,3.14546,-1.31364e-08,-5.49187e-09
2.36,6.82818,1.30395,1.51998e-08,3.14426,-2.25087e-14,-1.09838e-08
2.38,6.47055,1.30249,0,3.14306,-0,-0
2.4,6.11292,1.30129,0,3.14197,-0,-0
2.42,5.75529,1.30208,7.59992e-09,3.14171,-1.31364e-08,-5.49187e-09
2.44,5.39766,1.30288,0,3.14145,-0,0
2.46,5.04002,1.30367,0,3.14119,-0,0
2.48,4.68239,1.30447,0,3.14093,-0,0
2.5,4.32476,1.30527,0,3.14067,-0,0
2.52,3.96713,1.30606,0,3.14041,-0,0
2.54,3.6095,1.30686,0,3.14015,-0,0
2.56,3.25187,1.30765,0,3.13989,-0,0
2.58,2.89424,1.30845,0,3.13963,-0,0
2.6,2.53661,1.30925,0,3.13937,-0,0
2.62,2.17898,1.31004,0,3.13911,-0,0
2.64,1.82134,1.31084,0,3.13885,-0,0
2.66,1.46372,1.31282,0,3.13722,-0,0
2.68,1.10609,1.31521,0,3.13514,-0,0
2.7,0.748471,1.31759,0,3.13493,-0,0
2.72,0.390847,1.31997,-7.30124e-09,3.13493,-1.31364e-08,-5.49188e-09
2.74,0.0332228,1.32236,0,3.13493,-0,0
2.76,-0.324401,1.32474,0,3.13493,-0,0
2.78,-0.682025,1.32712,0,3.13499,-0,0
2.8,-1.03965,1.3295,0,3.13508,-0,0
2.82,-1.39727,1.33189,0,3.13518,-0,0
2.84,-1.7549,1.33427,0,3.13528,-0,0
2.86,-2.11252,1.33665,0,3.13537,-0,0
2.88,-2.47015,1.33903,-7.59992e-09,3.13547,-1.31364e-08,5.49188e-09
2.9,-2.82777,1.34142,0,3.13556,-0,0
2.92,-3.18539,1.3438,0,3.13566,-0,0
2.94,-3.54302,1.34618,-7.59992e-09,3.13576,1.31364e-08,5.49187e-09
